relation,acc,acc_ori,len_acc,len_acc_ori,prompt
P140,0.0,0.0,0.10576923076923077,0.10576923076923077,[X] is verbonden met de [Y] religie .
P1303,0.09876543209876543,0.09876543209876543,0.5855379188712522,0.5855379188712522,[X] speelt [Y] .
P127,0.13846153846153847,0.13846153846153847,0.3076923076923077,0.3076923076923077,[X] is eigendom van [Y] .
P103,0.6723356009070295,0.6723356009070295,0.7789115646258503,0.7789115646258503,De moedertaal van [X] is [Y] .
P190,0.007920792079207921,0.007920792079207921,0.36435643564356435,0.36435643564356435,[X] en [Y] zijn tweelingsteden .
P1001,0.5769230769230769,0.5769230769230769,0.8346153846153846,0.8346153846153846,[X] is een wettelijke term in [Y] .
P31,0.11320754716981132,0.11320754716981132,0.6226415094339622,0.6226415094339622,[X] is een [Y] .
P495,0.0,0.0,0.008064516129032258,0.008064516129032258,[X] is gemaakt in [Y] .
P159,0.2604166666666667,0.2604166666666667,0.4722222222222222,0.4722222222222222,Het hoofdkantoor van [X] staat in [Y] .
P36,0.3888888888888889,0.3888888888888889,0.808641975308642,0.808641975308642,De hoofdstad van [X] is [Y] .
P740,0.0,0.0,0.0,0.0,[X] is opgericht in [Y] .
P361,0.046511627906976744,0.046511627906976744,0.22093023255813954,0.22093023255813954,[X] is onderdeel van [Y] .
P19,0.003795066413662239,0.003795066413662239,0.269449715370019,0.269449715370019,[X] werd geboren in [Y] .
P20,0.0,0.0,0.39436619718309857,0.39436619718309857,[X] stierf in [Y] .
P279,0.002617801047120419,0.002617801047120419,0.17015706806282724,0.17015706806282724,[X] is een subklasse van [Y] .
P37,0.007575757575757576,0.007575757575757576,0.13257575757575757,0.13257575757575757,De officiële taal van [X] is [Y] .
P413,0.0,0.0,0.10223642172523961,0.10223642172523961,[X] speelt in [Y] positie .
P166,0.0,0.0,0.006936416184971098,0.006936416184971098,[X] heeft de [Y] gekregen .
P449,0.0,0.0,0.03763440860215054,0.03763440860215054,[X] werd oorspronkelijk uitgezonden op [Y] .
P69,0.0,0.0,0.14646464646464646,0.14646464646464646,[X] is opgeleid aan de Universiteit van [Y] .
P47,0.0018832391713747645,0.0018832391713747645,0.2335216572504708,0.2335216572504708,[X] deelt grens met [Y] .
P138,0.019966722129783693,0.019966722129783693,0.10981697171381032,0.10981697171381032,[X] is vernoemd naar [Y] .
P364,0.0,0.0,0.041666666666666664,0.041666666666666664,De oorspronkelijke taal van [X] is [Y] .
P54,0.0,0.0,0.16589327146171692,0.16589327146171692,[X] speelt met [Y] .
P463,0.0,0.0,0.20114942528735633,0.20114942528735633,[X] is lid van [Y] .
P101,0.0,0.0,0.11060606060606061,0.11060606060606061,[X] werkt op het gebied van [Y] .
P1923,0.0,0.0,0.21843434343434343,0.21843434343434343,[Y] nam deel aan de [X] .
P106,0.0,0.0,0.12393162393162394,0.12393162393162394,[X] is een [Y] van beroep .
P527,0.0,0.0,0.15030674846625766,0.15030674846625766,[X] bestaat uit [Y] .
P102,0.0,0.0,0.08333333333333333,0.08333333333333333,[X] is lid van de [Y] politieke partij .
P530,0.0,0.0,0.2857142857142857,0.2857142857142857,[X] onderhoudt diplomatieke betrekkingen met [Y] .
P176,0.03355704697986577,0.03355704697986577,0.14541387024608501,0.14541387024608501,[X] wordt geproduceerd door [Y] .
P27,0.0,0.0,0.029296875,0.029296875,[X] is [Y] burger .
P407,0.03529411764705882,0.03529411764705882,0.27058823529411763,0.27058823529411763,[X] is geschreven in [Y] .
P30,0.004597701149425287,0.004597701149425287,0.15172413793103448,0.15172413793103448,[X] bevindt zich in [Y] .
P178,0.00141643059490085,0.00141643059490085,0.09348441926345609,0.09348441926345609,[X] is ontwikkeld door [Y] .
P1376,0.006702412868632708,0.006702412868632708,0.21715817694369974,0.21715817694369974,[X] is de hoofdstad van [Y] .
P131,0.0,0.0,0.19134396355353075,0.19134396355353075,[X] bevindt zich in [Y] .
P1412,0.0,0.0,0.30833333333333335,0.30833333333333335,[X] communiceerde vroeger in [Y] .
P108,0.0,0.0,0.16955445544554457,0.16955445544554457,[X] werkt voor [Y] .
P136,0.0,0.0,0.20726495726495728,0.20726495726495728,[X] speelt [Y] muziek .
P17,0.0,0.0,0.1179245283018868,0.1179245283018868,[X] bevindt zich in [Y] .
P39,0.0,0.0,0.11816578483245149,0.11816578483245149,[X] heeft de positie van [Y] .
P264,0.0,0.0,0.0012836970474967907,0.0012836970474967907,[X] wordt weergegeven door muzieklabel [Y] .
P276,0.014598540145985401,0.014598540145985401,0.1922141119221411,0.1922141119221411,[X] bevindt zich in [Y] .
P937,0.0,0.0,0.2708333333333333,0.2708333333333333,[X] werkte vroeger in [Y] .
P140,0.0,0.0,0.0989010989010989,0.0989010989010989,[X] is verbonden met de [Y] religie .
P1303,0.0,0.0,0.1323943661971831,0.1323943661971831,[X] speelt [Y] .
P127,0.0021413276231263384,0.0021413276231263384,0.13704496788008566,0.13704496788008566,[X] is eigendom van [Y] .
P103,0.0,0.0,0.14666666666666667,0.14666666666666667,De moedertaal van [X] is [Y] .
P190,0.0021691973969631237,0.0021691973969631237,0.19956616052060738,0.19956616052060738,[X] en [Y] zijn tweelingsteden .
P1001,0.006600660066006601,0.006600660066006601,0.15181518151815182,0.15181518151815182,[X] is een wettelijke term in [Y] .
P31,0.029345372460496615,0.029345372460496615,0.16252821670428894,0.16252821670428894,[X] is een [Y] .
P495,0.0,0.0,0.1996124031007752,0.1996124031007752,[X] is gemaakt in [Y] .
P159,0.058823529411764705,0.058823529411764705,0.2041522491349481,0.2041522491349481,Het hoofdkantoor van [X] staat in [Y] .
P36,0.014416775884665793,0.014416775884665793,0.05111402359108781,0.05111402359108781,De hoofdstad van [X] is [Y] .
P740,0.0,0.0,0.3085399449035813,0.3085399449035813,[X] is opgericht in [Y] .
P361,0.0017035775127768314,0.0017035775127768314,0.22657580919931858,0.22657580919931858,[X] is onderdeel van [Y] .
