relation,acc,acc_ori,len_acc,len_acc_ori,prompt
P407,0.0033500837520938024,0.0033500837520938024,0.021775544388609715,0.021775544388609715,[X] fue escrito en [Y] .
P30,0.0,0.0,0.07278481012658228,0.07278481012658228,[X] està [localizado;X-Gender=MASC|localizada;X-Gender=FEM] en [Y] .
P178,0.0,0.0,0.008547008547008548,0.008547008547008548,[X] està desarrollado en [Y] .
P1376,0.39285714285714285,0.39285714285714285,0.42857142857142855,0.42857142857142855,[X] es la capital de [Y] .
P131,0.07511737089201878,0.07511737089201878,0.15492957746478872,0.15492957746478872,[X] està [localizado;X-Gender=MASC|localizada;X-Gender=FEM] en [Y] .
P1412,0.17380352644836272,0.17380352644836272,0.30982367758186397,0.30982367758186397,[X] hablaba [Y] .
P108,0.0,0.0,0.54,0.54,[X] trabaja para [Y] .
P136,0.0041841004184100415,0.0041841004184100415,0.12133891213389121,0.12133891213389121,[X] [toca;X-Number=SG|tocan;X-Number=PL] musica de [Y] .
P17,0.05405405405405406,0.05405405405405406,0.17297297297297298,0.17297297297297298,[X] està [localizado;X-Gender=MASC|localizada;X-Gender=FEM] en [Y] .
P39,0.0,0.0,0.02066115702479339,0.02066115702479339,[X] tiene la posiciòn de [Y] .
P264,0.0,0.0,0.5,0.5,[X] [està;X-Number=SG|estan;X-Number=PL] [representado;X-Gender=MASC|representada;X-Gender=FEM|representados;X-Number=PL] por el sello musical [Y] .
P276,0.0873015873015873,0.0873015873015873,0.20634920634920634,0.20634920634920634,[X] està [localizado;X-Gender=MASC|localizada;X-Gender=FEM] en [Y] .
P937,0.015437392795883362,0.015437392795883362,0.2967409948542024,0.2967409948542024,[X] trabajaba en [Y] .
P140,0.0,0.0,0.5315315315315315,0.5315315315315315,[X] està [afilado;X-Gender=MASC|afilada;X-Gender=FEM] con la religiòn [Y] .
P1303,0.0777479892761394,0.0777479892761394,0.4584450402144772,0.4584450402144772,[X] [toca;X-Number=SG|tocan;X-Number=PL] [DEF;Y] [Y] .
P127,0.0,0.0,0.49122807017543857,0.49122807017543857,El [dueño;Y-Gender=MASC|dueña;Y-Gender=FEM] de [X] es [Y] .
P103,0.0011547344110854503,0.0011547344110854503,0.1258660508083141,0.1258660508083141,El idioma nativo de [X] es [Y] .
P190,0.0,0.0,0.2335958005249344,0.2335958005249344,[X] y [Y] son ciudades gemelas.
P1001,0.7743362831858407,0.7743362831858407,0.8185840707964602,0.8185840707964602,[X] es un tema legal de [Y] .
P31,0.14193548387096774,0.14193548387096774,0.15483870967741936,0.15483870967741936,[X] es un ejemplo de [ART;Y-Gender] [Y] .
P495,0.0,0.0,0.02247191011235955,0.02247191011235955,[X] fue [creado;X-Gender=MASC|creada;X-Gender=FEM] en [Y] .
P159,0.1111111111111111,0.1111111111111111,0.5151515151515151,0.5151515151515151,La sede de [X] està en [Y] .
P36,0.40625,0.40625,0.6171875,0.6171875,La capital de [X] es [Y] .
P740,0.0,0.0,0.0,0.0,[X] fue [fundado;X-Gender=MASC|fundada;X-Gender=FEM] en [Y] .
P361,0.0,0.0,0.045454545454545456,0.045454545454545456,[X] es parte de [Y] .
P19,0.006125574272588055,0.006125574272588055,0.31546707503828486,0.31546707503828486,[X] nació en [Y] .
P20,0.003676470588235294,0.003676470588235294,0.11580882352941177,0.11580882352941177,[X] murió en [Y] .
P279,0.04417670682730924,0.04417670682730924,0.28714859437751006,0.28714859437751006,[X] es una subclase de [Y] .
P37,0.0,0.0,0.45232273838630804,0.45232273838630804,La lengua oficial de [X] es [Y] .
P413,0.23380281690140844,0.23380281690140844,0.36338028169014086,0.36338028169014086,[X] juega en la posición de [Y] .
P166,0.0,0.0,0.14039125431530494,0.14039125431530494,[X] recibió [DEF;Y] [Y] .
P449,0.0,0.0,0.28027681660899656,0.28027681660899656,[X] fue emitido originalmente en [Y] .
P69,0.0,0.0,0.18317972350230416,0.18317972350230416,[X] fue educado en la Universidad de [Y] .
P47,0.023411371237458192,0.023411371237458192,0.26588628762541805,0.26588628762541805,[X] comparte una frontera con [Y] .
P138,0.08221797323135756,0.08221797323135756,0.2294455066921606,0.2294455066921606,[X] recibiò su nombre de [Y] .
P364,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.17647058823529413,El idioma original de [X] es [Y] .
P54,0.0,0.0,0.10852713178294573,0.10852713178294573,[X] juega con [Y] .
P463,0.001128668171557562,0.001128668171557562,0.09142212189616253,0.09142212189616253,[X] es [ART;X-Gender] [miembro;X-Gender=MASC|miembra;X-Gender=FEM] de [Y] .
P101,0.002702702702702703,0.002702702702702703,0.08648648648648649,0.08648648648648649,[X] trabaja en [Y] .
P1923,0.0,0.0,0.0036188178528347406,0.0036188178528347406,[Y] participo en [X] .
P106,0.007751937984496124,0.007751937984496124,0.2364341085271318,0.2364341085271318,[X] es [ART;Y-Gender] [Y] de profesiòn .
P527,0.011251758087201125,0.011251758087201125,0.22362869198312235,0.22362869198312235,[X] consiste de [Y] .
P102,0.0,0.0,0.06279620853080568,0.06279620853080568,[X] es [miembro;X-Gender=MASC|miembra;X-Gender=FEM] del partido [Y] .
P530,0.0047169811320754715,0.0047169811320754715,0.10849056603773585,0.10849056603773585,[X] mantiene relaciones diplomaticas con [Y] .
P176,0.296137339055794,0.296137339055794,0.388412017167382,0.388412017167382,[X] es producido por [Y] .
P27,0.4419889502762431,0.4419889502762431,0.570902394106814,0.570902394106814,[X] es [ciudadano;X-Gender=MASC|ciudadana;X-Gender=FEM] de [Y] .
P407,0.02040816326530612,0.02040816326530612,0.23469387755102042,0.23469387755102042,[X] fue escrito en [Y] .
P30,0.007936507936507936,0.007936507936507936,0.2857142857142857,0.2857142857142857,[X] està [localizado;X-Gender=MASC|localizada;X-Gender=FEM] en [Y] .
P178,0.0102880658436214,0.0102880658436214,0.23868312757201646,0.23868312757201646,[X] està desarrollado en [Y] .
P1376,0.031292517006802724,0.031292517006802724,0.20272108843537415,0.20272108843537415,[X] es la capital de [Y] .
P131,0.020833333333333332,0.020833333333333332,0.15885416666666666,0.15885416666666666,[X] està [localizado;X-Gender=MASC|localizada;X-Gender=FEM] en [Y] .
P1412,0.006535947712418301,0.006535947712418301,0.3006535947712418,0.3006535947712418,[X] hablaba [Y] .
P108,0.0,0.0,0.08826945412311266,0.08826945412311266,[X] trabaja para [Y] .
P136,0.001851851851851852,0.001851851851851852,0.17037037037037037,0.17037037037037037,[X] [toca;X-Number=SG|tocan;X-Number=PL] musica de [Y] .
P17,0.00423728813559322,0.00423728813559322,0.22033898305084745,0.22033898305084745,[X] està [localizado;X-Gender=MASC|localizada;X-Gender=FEM] en [Y] .
P39,0.0,0.0,0.19242902208201892,0.19242902208201892,[X] tiene la posiciòn de [Y] .
P264,0.0011061946902654867,0.0011061946902654867,0.034292035398230086,0.034292035398230086,[X] [està;X-Number=SG|estan;X-Number=PL] [representado;X-Gender=MASC|representada;X-Gender=FEM|representados;X-Number=PL] por el sello musical [Y] .
P276,0.09913793103448276,0.09913793103448276,0.23922413793103448,0.23922413793103448,[X] està [localizado;X-Gender=MASC|localizada;X-Gender=FEM] en [Y] .
P937,0.0,0.0,0.09195402298850575,0.09195402298850575,[X] trabajaba en [Y] .
P140,0.0,0.0,0.07565337001375516,0.07565337001375516,[X] està [afilado;X-Gender=MASC|afilada;X-Gender=FEM] con la religiòn [Y] .
P1303,0.0189328743545611,0.0189328743545611,0.21686746987951808,0.21686746987951808,[X] [toca;X-Number=SG|tocan;X-Number=PL] [DEF;Y] [Y] .
P127,0.0,0.0,0.10817307692307693,0.10817307692307693,El [dueño;Y-Gender=MASC|dueña;Y-Gender=FEM] de [X] es [Y] .
P103,0.0,0.0,0.2625,0.2625,El idioma nativo de [X] es [Y] .
P190,0.01644736842105263,0.01644736842105263,0.23026315789473684,0.23026315789473684,[X] y [Y] son ciudades gemelas.
P1001,0.21052631578947367,0.21052631578947367,0.30959752321981426,0.30959752321981426,[X] es un tema legal de [Y] .
P31,0.0234375,0.0234375,0.23177083333333334,0.23177083333333334,[X] es un ejemplo de [ART;Y-Gender] [Y] .
P495,0.0,0.0,0.007889546351084813,0.007889546351084813,[X] fue [creado;X-Gender=MASC|creada;X-Gender=FEM] en [Y] .
P159,0.11146496815286625,0.11146496815286625,0.23248407643312102,0.23248407643312102,La sede de [X] està en [Y] .
P36,0.056921086675291076,0.056921086675291076,0.09573091849935317,0.09573091849935317,La capital de [X] es [Y] .
P740,0.0018867924528301887,0.0018867924528301887,0.19433962264150945,0.19433962264150945,[X] fue [fundado;X-Gender=MASC|fundada;X-Gender=FEM] en [Y] .
P361,0.009124087591240875,0.009124087591240875,0.1478102189781022,0.1478102189781022,[X] es parte de [Y] .
