relation,acc,acc_ori,len_acc,len_acc_ori,prompt
P131,0.020833333333333332,0.020833333333333332,0.15885416666666666,0.15885416666666666,[X] està [localizado;X-Gender=MASC|localizada;X-Gender=FEM] en [Y] .
P1412,0.006535947712418301,0.006535947712418301,0.3006535947712418,0.3006535947712418,[X] hablaba [Y] .
P108,0.0,0.0,0.08826945412311266,0.08826945412311266,[X] trabaja para [Y] .
P136,0.001851851851851852,0.001851851851851852,0.17037037037037037,0.17037037037037037,[X] [toca;X-Number=SG|tocan;X-Number=PL] musica de [Y] .
P17,0.00423728813559322,0.00423728813559322,0.22033898305084745,0.22033898305084745,[X] està [localizado;X-Gender=MASC|localizada;X-Gender=FEM] en [Y] .
P39,0.0,0.0,0.19242902208201892,0.19242902208201892,[X] tiene la posiciòn de [Y] .
P264,0.0011061946902654867,0.0011061946902654867,0.034292035398230086,0.034292035398230086,[X] [està;X-Number=SG|estan;X-Number=PL] [representado;X-Gender=MASC|representada;X-Gender=FEM|representados;X-Number=PL] por el sello musical [Y] .
P276,0.09913793103448276,0.09913793103448276,0.23922413793103448,0.23922413793103448,[X] està [localizado;X-Gender=MASC|localizada;X-Gender=FEM] en [Y] .
P937,0.0,0.0,0.09195402298850575,0.09195402298850575,[X] trabajaba en [Y] .
P140,0.0,0.0,0.07565337001375516,0.07565337001375516,[X] està [afilado;X-Gender=MASC|afilada;X-Gender=FEM] con la religiòn [Y] .
P1303,0.0189328743545611,0.0189328743545611,0.21686746987951808,0.21686746987951808,[X] [toca;X-Number=SG|tocan;X-Number=PL] [DEF;Y] [Y] .
P127,0.0,0.0,0.10817307692307693,0.10817307692307693,El [dueño;Y-Gender=MASC|dueña;Y-Gender=FEM] de [X] es [Y] .
P103,0.0,0.0,0.2625,0.2625,El idioma nativo de [X] es [Y] .
P190,0.01644736842105263,0.01644736842105263,0.23026315789473684,0.23026315789473684,[X] y [Y] son ciudades gemelas.
P1001,0.21052631578947367,0.21052631578947367,0.30959752321981426,0.30959752321981426,[X] es un tema legal de [Y] .
P31,0.0234375,0.0234375,0.23177083333333334,0.23177083333333334,[X] es un ejemplo de [ART;Y-Gender] [Y] .
P495,0.0,0.0,0.007889546351084813,0.007889546351084813,[X] fue [creado;X-Gender=MASC|creada;X-Gender=FEM] en [Y] .
P159,0.11146496815286625,0.11146496815286625,0.23248407643312102,0.23248407643312102,La sede de [X] està en [Y] .
P36,0.056921086675291076,0.056921086675291076,0.09573091849935317,0.09573091849935317,La capital de [X] es [Y] .
P740,0.0018867924528301887,0.0018867924528301887,0.19433962264150945,0.19433962264150945,[X] fue [fundado;X-Gender=MASC|fundada;X-Gender=FEM] en [Y] .
P361,0.009124087591240875,0.009124087591240875,0.1478102189781022,0.1478102189781022,[X] es parte de [Y] .
